_id,REGION,LOCATION,PLANT,LINE,MODEL,OPERATOR,DEVICEID,PARAMETER,DATA
ObjectId(5b2235ba30d0fb1c1e026708),tn,hosur,p1,l1,m1,op1,d1,temp,1376
ObjectId(5b2235bb30d0fb1c1e026709),tn,hosur,p1,l1,m1,op1,d1,temp,1377
ObjectId(5b2235bc30d0fb1c1e02670a),tn,hosur,p1,l1,m1,op1,d1,temp,1378
ObjectId(5b2235bd30d0fb1c1e02670b),tn,hosur,p1,l1,m1,op1,d1,temp,1379
ObjectId(5b2235be30d0fb1c1e02670c),tn,hosur,p1,l1,m1,op1,d1,temp,1380
ObjectId(5b2235bf30d0fb1c1e02670d),tn,hosur,p1,l1,m1,op1,d1,temp,1381
ObjectId(5b2235c030d0fb1c1e02670e),tn,hosur,p1,l1,m1,op1,d1,temp,1382
ObjectId(5b2235c130d0fb1c1e02670f),tn,hosur,p1,l1,m1,op1,d1,temp,1383
ObjectId(5b2235c230d0fb1c1e026710),tn,hosur,p1,l1,m1,op1,d1,temp,1384
ObjectId(5b2235c330d0fb1c1e026711),tn,hosur,p1,l1,m1,op1,d1,temp,1385
ObjectId(5b2235c430d0fb1c1e026712),tn,hosur,p1,l1,m1,op1,d1,temp,1386
ObjectId(5b2235c530d0fb1c1e026713),tn,hosur,p1,l1,m1,op1,d1,temp,1387
ObjectId(5b2235c630d0fb1c1e026714),tn,hosur,p1,l1,m1,op1,d1,temp,1388
ObjectId(5b2235c730d0fb1c1e026715),tn,hosur,p1,l1,m1,op1,d1,temp,1389
ObjectId(5b2235c830d0fb1c1e026716),tn,hosur,p1,l1,m1,op1,d1,temp,1390
ObjectId(5b2235c930d0fb1c1e026717),tn,hosur,p1,l1,m1,op1,d1,temp,1391
ObjectId(5b2235ca30d0fb1c1e026718),tn,hosur,p1,l1,m1,op1,d1,temp,1392
ObjectId(5b2235cb30d0fb1c1e026719),tn,hosur,p1,l1,m1,op1,d1,temp,1393
ObjectId(5b2235cc30d0fb1c1e02671a),tn,hosur,p1,l1,m1,op1,d1,temp,1394
ObjectId(5b2235cd30d0fb1c1e02671b),tn,hosur,p1,l1,m1,op1,d1,temp,1395
ObjectId(5b2235ce30d0fb1c1e02671c),tn,hosur,p1,l1,m1,op1,d1,temp,1396
ObjectId(5b2235cf30d0fb1c1e02671d),tn,hosur,p1,l1,m1,op1,d1,temp,1397
ObjectId(5b2235d030d0fb1c1e02671e),tn,hosur,p1,l1,m1,op1,d1,temp,1398
ObjectId(5b2235d130d0fb1c1e02671f),tn,hosur,p1,l1,m1,op1,d1,temp,1399
ObjectId(5b2235d230d0fb1c1e026720),tn,hosur,p1,l1,m1,op1,d1,temp,1400
ObjectId(5b2235d330d0fb1c1e026721),tn,hosur,p1,l1,m1,op1,d1,temp,1401
ObjectId(5b2235d430d0fb1c1e026722),tn,hosur,p1,l1,m1,op1,d1,temp,1402
ObjectId(5b2235d530d0fb1c1e026723),tn,hosur,p1,l1,m1,op1,d1,temp,1403
ObjectId(5b2235d630d0fb1c1e026724),tn,hosur,p1,l1,m1,op1,d1,temp,1404
ObjectId(5b2235d730d0fb1c1e026725),tn,hosur,p1,l1,m1,op1,d1,temp,1405
ObjectId(5b2235d830d0fb1c1e026726),tn,hosur,p1,l1,m1,op1,d1,temp,1406
ObjectId(5b2235d930d0fb1c1e026727),tn,hosur,p1,l1,m1,op1,d1,temp,1407
ObjectId(5b2235da30d0fb1c1e026728),tn,hosur,p1,l1,m1,op1,d1,temp,1408
ObjectId(5b2235db30d0fb1c1e026729),tn,hosur,p1,l1,m1,op1,d1,temp,1409
ObjectId(5b2235dc30d0fb1c1e02672a),tn,hosur,p1,l1,m1,op1,d1,temp,1410
ObjectId(5b2235dd30d0fb1c1e02672b),tn,hosur,p1,l1,m1,op1,d1,temp,1411
ObjectId(5b2235de30d0fb1c1e02672c),tn,hosur,p1,l1,m1,op1,d1,temp,1412
ObjectId(5b2235df30d0fb1c1e02672d),tn,hosur,p1,l1,m1,op1,d1,temp,1413
ObjectId(5b2235e030d0fb1c1e02672e),tn,hosur,p1,l1,m1,op1,d1,temp,1414
ObjectId(5b2235e130d0fb1c1e02672f),tn,hosur,p1,l1,m1,op1,d1,temp,1415
ObjectId(5b2235e230d0fb1c1e026730),tn,hosur,p1,l1,m1,op1,d1,temp,1416
ObjectId(5b2235e330d0fb1c1e026731),tn,hosur,p1,l1,m1,op1,d1,temp,1417
ObjectId(5b2235e430d0fb1c1e026732),tn,hosur,p1,l1,m1,op1,d1,temp,1418
ObjectId(5b2235e530d0fb1c1e026733),tn,hosur,p1,l1,m1,op1,d1,temp,1419
ObjectId(5b2235e630d0fb1c1e026734),tn,hosur,p1,l1,m1,op1,d1,temp,1420
ObjectId(5b2235e730d0fb1c1e026735),tn,hosur,p1,l1,m1,op1,d1,temp,1421
ObjectId(5b2235e830d0fb1c1e026736),tn,hosur,p1,l1,m1,op1,d1,temp,1422
ObjectId(5b2235e930d0fb1c1e026737),tn,hosur,p1,l1,m1,op1,d1,temp,1423
ObjectId(5b2235ea30d0fb1c1e026738),tn,hosur,p1,l1,m1,op1,d1,temp,1424
ObjectId(5b2235eb30d0fb1c1e026739),tn,hosur,p1,l1,m1,op1,d1,temp,1425
ObjectId(5b2235ec30d0fb1c1e02673a),tn,hosur,p1,l1,m1,op1,d1,temp,1426
ObjectId(5b2235ed30d0fb1c1e02673b),tn,hosur,p1,l1,m1,op1,d1,temp,1427
ObjectId(5b2235ee30d0fb1c1e02673c),tn,hosur,p1,l1,m1,op1,d1,temp,1428
ObjectId(5b2235ef30d0fb1c1e02673d),tn,hosur,p1,l1,m1,op1,d1,temp,1429
ObjectId(5b2235f030d0fb1c1e02673e),tn,hosur,p1,l1,m1,op1,d1,temp,1430
ObjectId(5b2235f130d0fb1c1e02673f),tn,hosur,p1,l1,m1,op1,d1,temp,1431
ObjectId(5b2235f230d0fb1c1e026740),tn,hosur,p1,l1,m1,op1,d1,temp,1432
ObjectId(5b2235f330d0fb1c1e026741),tn,hosur,p1,l1,m1,op1,d1,temp,1433
ObjectId(5b2235f430d0fb1c1e026742),tn,hosur,p1,l1,m1,op1,d1,temp,1434
ObjectId(5b2235f530d0fb1c1e026743),tn,hosur,p1,l1,m1,op1,d1,temp,1435
ObjectId(5b2235f630d0fb1c1e026744),tn,hosur,p1,l1,m1,op1,d1,temp,1436
ObjectId(5b2235f730d0fb1c1e026745),tn,hosur,p1,l1,m1,op1,d1,temp,1437
ObjectId(5b2235f830d0fb1c1e026746),tn,hosur,p1,l1,m1,op1,d1,temp,1438
ObjectId(5b2235f930d0fb1c1e026747),tn,hosur,p1,l1,m1,op1,d1,temp,1439
ObjectId(5b2235fa30d0fb1c1e026748),tn,hosur,p1,l1,m1,op1,d1,temp,1440
ObjectId(5b2235fb30d0fb1c1e026749),tn,hosur,p1,l1,m1,op1,d1,temp,1441
ObjectId(5b2235fc30d0fb1c1e02674a),tn,hosur,p1,l1,m1,op1,d1,temp,1442
ObjectId(5b2235fd30d0fb1c1e02674b),tn,hosur,p1,l1,m1,op1,d1,temp,1443
ObjectId(5b2235fe30d0fb1c1e02674c),tn,hosur,p1,l1,m1,op1,d1,temp,1444
ObjectId(5b2235ff30d0fb1c1e02674d),tn,hosur,p1,l1,m1,op1,d1,temp,1445
ObjectId(5b22360030d0fb1c1e02674e),tn,hosur,p1,l1,m1,op1,d1,temp,1446
ObjectId(5b22360130d0fb1c1e02674f),tn,hosur,p1,l1,m1,op1,d1,temp,1447
ObjectId(5b22360230d0fb1c1e026750),tn,hosur,p1,l1,m1,op1,d1,temp,1448
ObjectId(5b22360330d0fb1c1e026751),tn,hosur,p1,l1,m1,op1,d1,temp,1449
ObjectId(5b22360430d0fb1c1e026752),tn,hosur,p1,l1,m1,op1,d1,temp,1450
ObjectId(5b22360530d0fb1c1e026753),tn,hosur,p1,l1,m1,op1,d1,temp,1451
ObjectId(5b22360630d0fb1c1e026754),tn,hosur,p1,l1,m1,op1,d1,temp,1452
ObjectId(5b22360730d0fb1c1e026755),tn,hosur,p1,l1,m1,op1,d1,temp,1453
ObjectId(5b22360830d0fb1c1e026756),tn,hosur,p1,l1,m1,op1,d1,temp,1454
ObjectId(5b22360930d0fb1c1e026757),tn,hosur,p1,l1,m1,op1,d1,temp,1455
ObjectId(5b22360a30d0fb1c1e026758),tn,hosur,p1,l1,m1,op1,d1,temp,1456
ObjectId(5b22360b30d0fb1c1e026759),tn,hosur,p1,l1,m1,op1,d1,temp,1457
ObjectId(5b22360c30d0fb1c1e02675a),tn,hosur,p1,l1,m1,op1,d1,temp,1458
ObjectId(5b22360d30d0fb1c1e02675b),tn,hosur,p1,l1,m1,op1,d1,temp,1459
ObjectId(5b22360e30d0fb1c1e02675c),tn,hosur,p1,l1,m1,op1,d1,temp,1460
ObjectId(5b22360f30d0fb1c1e02675d),tn,hosur,p1,l1,m1,op1,d1,temp,1461
ObjectId(5b22361030d0fb1c1e02675e),tn,hosur,p1,l1,m1,op1,d1,temp,1462
ObjectId(5b22361130d0fb1c1e02675f),tn,hosur,p1,l1,m1,op1,d1,temp,1463
ObjectId(5b22361230d0fb1c1e026760),tn,hosur,p1,l1,m1,op1,d1,temp,1464
ObjectId(5b22361330d0fb1c1e026761),tn,hosur,p1,l1,m1,op1,d1,temp,1465
ObjectId(5b22361430d0fb1c1e026762),tn,hosur,p1,l1,m1,op1,d1,temp,1466
ObjectId(5b22361530d0fb1c1e026763),tn,hosur,p1,l1,m1,op1,d1,temp,1467
ObjectId(5b22361630d0fb1c1e026764),tn,hosur,p1,l1,m1,op1,d1,temp,1468
ObjectId(5b22361730d0fb1c1e026765),tn,hosur,p1,l1,m1,op1,d1,temp,1469
ObjectId(5b22361830d0fb1c1e026766),tn,hosur,p1,l1,m1,op1,d1,temp,1470
ObjectId(5b22361930d0fb1c1e026767),tn,hosur,p1,l1,m1,op1,d1,temp,1471
ObjectId(5b22361a30d0fb1c1e026768),tn,hosur,p1,l1,m1,op1,d1,temp,1472
ObjectId(5b22361b30d0fb1c1e026769),tn,hosur,p1,l1,m1,op1,d1,temp,1473
ObjectId(5b22361c30d0fb1c1e02676a),tn,hosur,p1,l1,m1,op1,d1,temp,1474
ObjectId(5b22361d30d0fb1c1e02676b),tn,hosur,p1,l1,m1,op1,d1,temp,1475
ObjectId(5b22361e30d0fb1c1e02676c),tn,hosur,p1,l1,m1,op1,d1,temp,1476
ObjectId(5b22361f30d0fb1c1e02676d),tn,hosur,p1,l1,m1,op1,d1,temp,1477
ObjectId(5b22362030d0fb1c1e02676e),tn,hosur,p1,l1,m1,op1,d1,temp,1478
ObjectId(5b22362130d0fb1c1e02676f),tn,hosur,p1,l1,m1,op1,d1,temp,1479
ObjectId(5b22362230d0fb1c1e026770),tn,hosur,p1,l1,m1,op1,d1,temp,1480
ObjectId(5b22362330d0fb1c1e026771),tn,hosur,p1,l1,m1,op1,d1,temp,1481
ObjectId(5b22362430d0fb1c1e026772),tn,hosur,p1,l1,m1,op1,d1,temp,1482
ObjectId(5b22362530d0fb1c1e026773),tn,hosur,p1,l1,m1,op1,d1,temp,1483
ObjectId(5b22362630d0fb1c1e026774),tn,hosur,p1,l1,m1,op1,d1,temp,1484
ObjectId(5b22362730d0fb1c1e026775),tn,hosur,p1,l1,m1,op1,d1,temp,1485
ObjectId(5b22362830d0fb1c1e026776),tn,hosur,p1,l1,m1,op1,d1,temp,1486
ObjectId(5b22362930d0fb1c1e026777),tn,hosur,p1,l1,m1,op1,d1,temp,1487
ObjectId(5b22362a30d0fb1c1e026778),tn,hosur,p1,l1,m1,op1,d1,temp,1488
ObjectId(5b22362b30d0fb1c1e026779),tn,hosur,p1,l1,m1,op1,d1,temp,1489
ObjectId(5b22362c30d0fb1c1e02677a),tn,hosur,p1,l1,m1,op1,d1,temp,1490
ObjectId(5b22362d30d0fb1c1e02677b),tn,hosur,p1,l1,m1,op1,d1,temp,1491
ObjectId(5b22362e30d0fb1c1e02677c),tn,hosur,p1,l1,m1,op1,d1,temp,1492
ObjectId(5b22362f30d0fb1c1e02677d),tn,hosur,p1,l1,m1,op1,d1,temp,1493
ObjectId(5b22363030d0fb1c1e02677e),tn,hosur,p1,l1,m1,op1,d1,temp,1494
ObjectId(5b22363130d0fb1c1e02677f),tn,hosur,p1,l1,m1,op1,d1,temp,1495
ObjectId(5b22363230d0fb1c1e026780),tn,hosur,p1,l1,m1,op1,d1,temp,1496
ObjectId(5b22363330d0fb1c1e026781),tn,hosur,p1,l1,m1,op1,d1,temp,1497
ObjectId(5b22363430d0fb1c1e026782),tn,hosur,p1,l1,m1,op1,d1,temp,1498
ObjectId(5b22363530d0fb1c1e026783),tn,hosur,p1,l1,m1,op1,d1,temp,1499
ObjectId(5b22363630d0fb1c1e026784),tn,hosur,p1,l1,m1,op1,d1,temp,1500
ObjectId(5b22363730d0fb1c1e026785),tn,hosur,p1,l1,m1,op1,d1,temp,1501
ObjectId(5b22363830d0fb1c1e026786),tn,hosur,p1,l1,m1,op1,d1,temp,1502
ObjectId(5b22363930d0fb1c1e026787),tn,hosur,p1,l1,m1,op1,d1,temp,1503
ObjectId(5b22363a30d0fb1c1e026788),tn,hosur,p1,l1,m1,op1,d1,temp,1504
ObjectId(5b22363b30d0fb1c1e026789),tn,hosur,p1,l1,m1,op1,d1,temp,1505
ObjectId(5b22363c30d0fb1c1e02678a),tn,hosur,p1,l1,m1,op1,d1,temp,1506
ObjectId(5b22363d30d0fb1c1e02678b),tn,hosur,p1,l1,m1,op1,d1,temp,1507
ObjectId(5b22363e30d0fb1c1e02678c),tn,hosur,p1,l1,m1,op1,d1,temp,1508
ObjectId(5b22363f30d0fb1c1e02678d),tn,hosur,p1,l1,m1,op1,d1,temp,1509
ObjectId(5b22364030d0fb1c1e02678e),tn,hosur,p1,l1,m1,op1,d1,temp,1510
ObjectId(5b22364130d0fb1c1e02678f),tn,hosur,p1,l1,m1,op1,d1,temp,1511
ObjectId(5b22364230d0fb1c1e026790),tn,hosur,p1,l1,m1,op1,d1,temp,1512
ObjectId(5b22364330d0fb1c1e026791),tn,hosur,p1,l1,m1,op1,d1,temp,1513
ObjectId(5b22364430d0fb1c1e026792),tn,hosur,p1,l1,m1,op1,d1,temp,1514
ObjectId(5b22364530d0fb1c1e026793),tn,hosur,p1,l1,m1,op1,d1,temp,1515
ObjectId(5b22364630d0fb1c1e026794),tn,hosur,p1,l1,m1,op1,d1,temp,1516
ObjectId(5b22364730d0fb1c1e026795),tn,hosur,p1,l1,m1,op1,d1,temp,1517
ObjectId(5b22364830d0fb1c1e026796),tn,hosur,p1,l1,m1,op1,d1,temp,1518
ObjectId(5b22364930d0fb1c1e026797),tn,hosur,p1,l1,m1,op1,d1,temp,1519
ObjectId(5b22364a30d0fb1c1e026798),tn,hosur,p1,l1,m1,op1,d1,temp,1520
ObjectId(5b22364b30d0fb1c1e026799),tn,hosur,p1,l1,m1,op1,d1,temp,1521
ObjectId(5b22364c30d0fb1c1e02679a),tn,hosur,p1,l1,m1,op1,d1,temp,1522
ObjectId(5b22364d30d0fb1c1e02679b),tn,hosur,p1,l1,m1,op1,d1,temp,1523
ObjectId(5b22364e30d0fb1c1e02679c),tn,hosur,p1,l1,m1,op1,d1,temp,1524
ObjectId(5b22364f30d0fb1c1e02679d),tn,hosur,p1,l1,m1,op1,d1,temp,1525
ObjectId(5b22365030d0fb1c1e02679e),tn,hosur,p1,l1,m1,op1,d1,temp,1526
ObjectId(5b22365130d0fb1c1e02679f),tn,hosur,p1,l1,m1,op1,d1,temp,1527
ObjectId(5b22365230d0fb1c1e0267a0),tn,hosur,p1,l1,m1,op1,d1,temp,1528
ObjectId(5b22365330d0fb1c1e0267a1),tn,hosur,p1,l1,m1,op1,d1,temp,1529
ObjectId(5b22365430d0fb1c1e0267a2),tn,hosur,p1,l1,m1,op1,d1,temp,1530
ObjectId(5b22365530d0fb1c1e0267a3),tn,hosur,p1,l1,m1,op1,d1,temp,1531
ObjectId(5b22365630d0fb1c1e0267a4),tn,hosur,p1,l1,m1,op1,d1,temp,1532
ObjectId(5b22365730d0fb1c1e0267a5),tn,hosur,p1,l1,m1,op1,d1,temp,1533
ObjectId(5b22365830d0fb1c1e0267a6),tn,hosur,p1,l1,m1,op1,d1,temp,1534
ObjectId(5b22365930d0fb1c1e0267a7),tn,hosur,p1,l1,m1,op1,d1,temp,1535
ObjectId(5b22365a30d0fb1c1e0267a8),tn,hosur,p1,l1,m1,op1,d1,temp,1536
ObjectId(5b22365b30d0fb1c1e0267a9),tn,hosur,p1,l1,m1,op1,d1,temp,1537
ObjectId(5b22365c30d0fb1c1e0267aa),tn,hosur,p1,l1,m1,op1,d1,temp,1538
ObjectId(5b22365d30d0fb1c1e0267ab),tn,hosur,p1,l1,m1,op1,d1,temp,1539
ObjectId(5b22365e30d0fb1c1e0267ac),tn,hosur,p1,l1,m1,op1,d1,temp,1540
ObjectId(5b22365f30d0fb1c1e0267ad),tn,hosur,p1,l1,m1,op1,d1,temp,1541
ObjectId(5b22366030d0fb1c1e0267ae),tn,hosur,p1,l1,m1,op1,d1,temp,1542
ObjectId(5b22366130d0fb1c1e0267af),tn,hosur,p1,l1,m1,op1,d1,temp,1543
ObjectId(5b22366230d0fb1c1e0267b0),tn,hosur,p1,l1,m1,op1,d1,temp,1544
ObjectId(5b22366430d0fb1c1e0267b1),tn,hosur,p1,l1,m1,op1,d1,temp,1545
ObjectId(5b22366530d0fb1c1e0267b2),tn,hosur,p1,l1,m1,op1,d1,temp,1546
ObjectId(5b22366730d0fb1c1e0267b3),tn,hosur,p1,l1,m1,op1,d1,temp,1547
ObjectId(5b22366730d0fb1c1e0267b4),tn,hosur,p1,l1,m1,op1,d1,temp,1548
ObjectId(5b22366730d0fb1c1e0267b5),tn,hosur,p1,l1,m1,op1,d1,temp,1549
ObjectId(5b22366830d0fb1c1e0267b6),tn,hosur,p1,l1,m1,op1,d1,temp,1550
ObjectId(5b22366930d0fb1c1e0267b7),tn,hosur,p1,l1,m1,op1,d1,temp,1551
ObjectId(5b22366a30d0fb1c1e0267b8),tn,hosur,p1,l1,m1,op1,d1,temp,1552
ObjectId(5b22366b30d0fb1c1e0267b9),tn,hosur,p1,l1,m1,op1,d1,temp,1553
ObjectId(5b22366c30d0fb1c1e0267ba),tn,hosur,p1,l1,m1,op1,d1,temp,1554
ObjectId(5b22366d30d0fb1c1e0267bb),tn,hosur,p1,l1,m1,op1,d1,temp,1555
ObjectId(5b22366e30d0fb1c1e0267bc),tn,hosur,p1,l1,m1,op1,d1,temp,1556
ObjectId(5b22366f30d0fb1c1e0267bd),tn,hosur,p1,l1,m1,op1,d1,temp,1557
ObjectId(5b22367030d0fb1c1e0267be),tn,hosur,p1,l1,m1,op1,d1,temp,1558
ObjectId(5b22367130d0fb1c1e0267bf),tn,hosur,p1,l1,m1,op1,d1,temp,1559
ObjectId(5b22367230d0fb1c1e0267c0),tn,hosur,p1,l1,m1,op1,d1,temp,1560
ObjectId(5b22367330d0fb1c1e0267c1),tn,hosur,p1,l1,m1,op1,d1,temp,1561
ObjectId(5b22367430d0fb1c1e0267c2),tn,hosur,p1,l1,m1,op1,d1,temp,1562
ObjectId(5b22367530d0fb1c1e0267c3),tn,hosur,p1,l1,m1,op1,d1,temp,1563
ObjectId(5b22367630d0fb1c1e0267c4),tn,hosur,p1,l1,m1,op1,d1,temp,1564
ObjectId(5b22367730d0fb1c1e0267c5),tn,hosur,p1,l1,m1,op1,d1,temp,1565
ObjectId(5b22367830d0fb1c1e0267c6),tn,hosur,p1,l1,m1,op1,d1,temp,1566
ObjectId(5b22367930d0fb1c1e0267c7),tn,hosur,p1,l1,m1,op1,d1,temp,1567
ObjectId(5b22367a30d0fb1c1e0267c8),tn,hosur,p1,l1,m1,op1,d1,temp,1568
ObjectId(5b22367b30d0fb1c1e0267c9),tn,hosur,p1,l1,m1,op1,d1,temp,1569
ObjectId(5b22367c30d0fb1c1e0267ca),tn,hosur,p1,l1,m1,op1,d1,temp,1570
ObjectId(5b22367d30d0fb1c1e0267cb),tn,hosur,p1,l1,m1,op1,d1,temp,1571
ObjectId(5b22367e30d0fb1c1e0267cc),tn,hosur,p1,l1,m1,op1,d1,temp,1572
ObjectId(5b22367f30d0fb1c1e0267cd),tn,hosur,p1,l1,m1,op1,d1,temp,1573
ObjectId(5b22368030d0fb1c1e0267ce),tn,hosur,p1,l1,m1,op1,d1,temp,1574
ObjectId(5b22368130d0fb1c1e0267cf),tn,hosur,p1,l1,m1,op1,d1,temp,1575
ObjectId(5b22368230d0fb1c1e0267d0),tn,hosur,p1,l1,m1,op1,d1,temp,1576
ObjectId(5b22368330d0fb1c1e0267d1),tn,hosur,p1,l1,m1,op1,d1,temp,1577
ObjectId(5b22368430d0fb1c1e0267d2),tn,hosur,p1,l1,m1,op1,d1,temp,1578
ObjectId(5b22368530d0fb1c1e0267d3),tn,hosur,p1,l1,m1,op1,d1,temp,1579
ObjectId(5b22368630d0fb1c1e0267d4),tn,hosur,p1,l1,m1,op1,d1,temp,1580
ObjectId(5b22368730d0fb1c1e0267d5),tn,hosur,p1,l1,m1,op1,d1,temp,1581
ObjectId(5b22368830d0fb1c1e0267d6),tn,hosur,p1,l1,m1,op1,d1,temp,1582
ObjectId(5b22368930d0fb1c1e0267d7),tn,hosur,p1,l1,m1,op1,d1,temp,1583
ObjectId(5b22368a30d0fb1c1e0267d8),tn,hosur,p1,l1,m1,op1,d1,temp,1584
ObjectId(5b22368b30d0fb1c1e0267d9),tn,hosur,p1,l1,m1,op1,d1,temp,1585
ObjectId(5b22368c30d0fb1c1e0267da),tn,hosur,p1,l1,m1,op1,d1,temp,1586
ObjectId(5b22368d30d0fb1c1e0267db),tn,hosur,p1,l1,m1,op1,d1,temp,1587
ObjectId(5b22368e30d0fb1c1e0267dc),tn,hosur,p1,l1,m1,op1,d1,temp,1588
ObjectId(5b22368f30d0fb1c1e0267dd),tn,hosur,p1,l1,m1,op1,d1,temp,1589
ObjectId(5b22369030d0fb1c1e0267de),tn,hosur,p1,l1,m1,op1,d1,temp,1590
ObjectId(5b22369130d0fb1c1e0267df),tn,hosur,p1,l1,m1,op1,d1,temp,1591
ObjectId(5b22369230d0fb1c1e0267e0),tn,hosur,p1,l1,m1,op1,d1,temp,1592
ObjectId(5b22369330d0fb1c1e0267e1),tn,hosur,p1,l1,m1,op1,d1,temp,1593
ObjectId(5b22369430d0fb1c1e0267e2),tn,hosur,p1,l1,m1,op1,d1,temp,1594
ObjectId(5b22369530d0fb1c1e0267e3),tn,hosur,p1,l1,m1,op1,d1,temp,1595
ObjectId(5b22369630d0fb1c1e0267e4),tn,hosur,p1,l1,m1,op1,d1,temp,1596
ObjectId(5b22369730d0fb1c1e0267e5),tn,hosur,p1,l1,m1,op1,d1,temp,1597
ObjectId(5b22369830d0fb1c1e0267e6),tn,hosur,p1,l1,m1,op1,d1,temp,1598
ObjectId(5b22369930d0fb1c1e0267e7),tn,hosur,p1,l1,m1,op1,d1,temp,1599
ObjectId(5b22369a30d0fb1c1e0267e8),tn,hosur,p1,l1,m1,op1,d1,temp,1600
ObjectId(5b22369b30d0fb1c1e0267e9),tn,hosur,p1,l1,m1,op1,d1,temp,1601
ObjectId(5b22369c30d0fb1c1e0267ea),tn,hosur,p1,l1,m1,op1,d1,temp,1602
ObjectId(5b22369d30d0fb1c1e0267eb),tn,hosur,p1,l1,m1,op1,d1,temp,1603
ObjectId(5b22369e30d0fb1c1e0267ec),tn,hosur,p1,l1,m1,op1,d1,temp,1604
ObjectId(5b22369f30d0fb1c1e0267ed),tn,hosur,p1,l1,m1,op1,d1,temp,1605
ObjectId(5b2236a030d0fb1c1e0267ee),tn,hosur,p1,l1,m1,op1,d1,temp,1606
ObjectId(5b2236a130d0fb1c1e0267ef),tn,hosur,p1,l1,m1,op1,d1,temp,1607
ObjectId(5b2236a230d0fb1c1e0267f0),tn,hosur,p1,l1,m1,op1,d1,temp,1608
ObjectId(5b2236a330d0fb1c1e0267f1),tn,hosur,p1,l1,m1,op1,d1,temp,1609
ObjectId(5b2236a430d0fb1c1e0267f2),tn,hosur,p1,l1,m1,op1,d1,temp,1610
ObjectId(5b2236a530d0fb1c1e0267f3),tn,hosur,p1,l1,m1,op1,d1,temp,1611
ObjectId(5b2236a630d0fb1c1e0267f4),tn,hosur,p1,l1,m1,op1,d1,temp,1612
ObjectId(5b2236a730d0fb1c1e0267f5),tn,hosur,p1,l1,m1,op1,d1,temp,1613
ObjectId(5b2236a830d0fb1c1e0267f6),tn,hosur,p1,l1,m1,op1,d1,temp,1614
ObjectId(5b2236a930d0fb1c1e0267f7),tn,hosur,p1,l1,m1,op1,d1,temp,1615
ObjectId(5b2236aa30d0fb1c1e0267f8),tn,hosur,p1,l1,m1,op1,d1,temp,1616
ObjectId(5b2236ab30d0fb1c1e0267f9),tn,hosur,p1,l1,m1,op1,d1,temp,1617
ObjectId(5b2236ac30d0fb1c1e0267fa),tn,hosur,p1,l1,m1,op1,d1,temp,1618
ObjectId(5b2236ad30d0fb1c1e0267fb),tn,hosur,p1,l1,m1,op1,d1,temp,1619
ObjectId(5b2236ae30d0fb1c1e0267fc),tn,hosur,p1,l1,m1,op1,d1,temp,1620
ObjectId(5b2236af30d0fb1c1e0267fd),tn,hosur,p1,l1,m1,op1,d1,temp,1621
ObjectId(5b2236b030d0fb1c1e0267fe),tn,hosur,p1,l1,m1,op1,d1,temp,1622
ObjectId(5b2236b130d0fb1c1e0267ff),tn,hosur,p1,l1,m1,op1,d1,temp,1623
ObjectId(5b2236b230d0fb1c1e026800),tn,hosur,p1,l1,m1,op1,d1,temp,1624
ObjectId(5b2236b330d0fb1c1e026801),tn,hosur,p1,l1,m1,op1,d1,temp,1625
ObjectId(5b2236b430d0fb1c1e026802),tn,hosur,p1,l1,m1,op1,d1,temp,1626
ObjectId(5b2236b530d0fb1c1e026803),tn,hosur,p1,l1,m1,op1,d1,temp,1627
ObjectId(5b2236b630d0fb1c1e026804),tn,hosur,p1,l1,m1,op1,d1,temp,1628
ObjectId(5b2236b730d0fb1c1e026805),tn,hosur,p1,l1,m1,op1,d1,temp,1629
ObjectId(5b2236b830d0fb1c1e026806),tn,hosur,p1,l1,m1,op1,d1,temp,1630
ObjectId(5b2236b930d0fb1c1e026807),tn,hosur,p1,l1,m1,op1,d1,temp,1631
ObjectId(5b2236ba30d0fb1c1e026808),tn,hosur,p1,l1,m1,op1,d1,temp,1632
ObjectId(5b2236bb30d0fb1c1e026809),tn,hosur,p1,l1,m1,op1,d1,temp,1633
ObjectId(5b2236bc30d0fb1c1e02680a),tn,hosur,p1,l1,m1,op1,d1,temp,1634
ObjectId(5b2236bd30d0fb1c1e02680b),tn,hosur,p1,l1,m1,op1,d1,temp,1635
ObjectId(5b2236be30d0fb1c1e02680c),tn,hosur,p1,l1,m1,op1,d1,temp,1636
ObjectId(5b2236bf30d0fb1c1e02680d),tn,hosur,p1,l1,m1,op1,d1,temp,1637
ObjectId(5b2236c030d0fb1c1e02680e),tn,hosur,p1,l1,m1,op1,d1,temp,1638
ObjectId(5b2236c130d0fb1c1e02680f),tn,hosur,p1,l1,m1,op1,d1,temp,1639
ObjectId(5b2236c230d0fb1c1e026810),tn,hosur,p1,l1,m1,op1,d1,temp,1640
ObjectId(5b2236c330d0fb1c1e026811),tn,hosur,p1,l1,m1,op1,d1,temp,1641
ObjectId(5b2236c430d0fb1c1e026812),tn,hosur,p1,l1,m1,op1,d1,temp,1642
ObjectId(5b2236c530d0fb1c1e026813),tn,hosur,p1,l1,m1,op1,d1,temp,1643
ObjectId(5b2236c630d0fb1c1e026814),tn,hosur,p1,l1,m1,op1,d1,temp,1644
